Condition,Area_pixels,Area_microns
Synthetic Rich,794,3.35465
Synthetic Rich,812,3.4307
Synthetic Rich,945,3.992625
Synthetic Rich,720,3.042
Synthetic Rich,615,2.598375
Synthetic Rich,846,3.57435
Synthetic Rich,635,2.682875
Synthetic Rich,951,4.017975
Synthetic Rich,703,2.970175
Synthetic Rich,990,4.18275
Synthetic Rich,616,2.6026
Synthetic Rich,1250,5.28125
Synthetic Rich,910,3.84475
Synthetic Rich,815,3.443375
Synthetic Rich,832,3.5152
Synthetic Rich,722,3.05045
Synthetic Rich,802,3.38845
Synthetic Rich,1089,4.601025
Synthetic Rich,999,4.220775
Synthetic Rich,912,3.8532
Synthetic Rich,847,3.578575
Synthetic Rich,1134,4.79115
Synthetic Rich,892,3.7687
Synthetic Rich,791,3.341975
Synthetic Rich,841,3.553225
Synthetic Rich,1055,4.457375
Synthetic Rich,1174,4.96015
Synthetic Rich,1514,6.39665
Synthetic Rich,1030,4.35175
Synthetic Rich,879,3.713775
Synthetic Rich,445,1.880125
Synthetic Rich,569,2.404025
Synthetic Rich,771,3.257475
Synthetic Rich,719,3.037775
Synthetic Rich,828,3.4983
Synthetic Rich,1125,4.753125
Synthetic Rich,1123,4.744675
Synthetic Rich,680,2.873
Synthetic Rich,829,3.502525
Synthetic Rich,843,3.561675
Synthetic Rich,774,3.27015
Synthetic Rich,945,3.992625
Synthetic Rich,928,3.9208
Synthetic Rich,699,2.953275
Synthetic Rich,895,3.781375
Synthetic Rich,734,3.10115
Synthetic Rich,737,3.113825
Synthetic Rich,1188,5.0193
Synthetic Rich,912,3.8532
Synthetic Rich,930,3.92925
Synthetic Rich,1389,5.868525
Synthetic Rich,1433,6.054425
Synthetic Rich,894,3.77715
Synthetic Rich,774,3.27015
Synthetic Rich,120,0.507
Synthetic Rich,649,2.742025
Synthetic Rich,879,3.713775
Synthetic Rich,940,3.9715
Synthetic Rich,1756,7.4191
Synthetic Rich,796,3.3631
Synthetic Rich,796,3.3631
Synthetic Rich,940,3.9715
Synthetic Rich,867,3.663075
Synthetic Rich,1346,5.68685
Synthetic Rich,1114,4.70665
Synthetic Rich,777,3.282825
Synthetic Rich,1139,4.812275
Synthetic Rich,753,3.181425
Synthetic Rich,551,2.327975
Synthetic Rich,974,4.11515
Synthetic Rich,1013,4.279925
Synthetic Rich,772,3.2617
Synthetic Rich,774,3.27015
Synthetic Rich,803,3.392675
Synthetic Rich,780,3.2955
Synthetic Rich,797,3.367325
Synthetic Rich,1425,6.020625
Synthetic Rich,708,2.9913
Synthetic Rich,439,1.854775
Synthetic Rich,744,3.1434
Synthetic Rich,763,3.223675
Synthetic Rich,1045,4.415125
Synthetic Rich,618,2.61105
Synthetic Rich,874,3.69265
Synthetic Rich,1068,4.5123
Synthetic Rich,1167,4.930575
Synthetic Rich,819,3.460275
Synthetic Rich,616,2.6026
Synthetic Rich,1098,4.63905
Synthetic Rich,964,4.0729
Synthetic Rich,931,3.933475
Synthetic Rich,934,3.94615
Synthetic Rich,1238,5.23055
Synthetic Rich,834,3.52365
Synthetic Rich,1027,4.339075
Synthetic Rich,920,3.887
Synthetic Rich,896,3.7856
Synthetic Rich,899,3.798275
Synthetic Rich,981,4.144725
Synthetic Rich,523,2.209675
Synthetic Rich,852,3.5997
Synthetic Rich,970,4.09825
Synthetic Rich,526,2.22235
Synthetic Rich,677,2.860325
Synthetic Rich,583,2.463175
Synthetic Rich,893,3.772925
Synthetic Rich,829,3.502525
Synthetic Rich,848,3.5828
Synthetic Rich,796,3.3631
Synthetic Rich,797,3.367325
Synthetic Rich,1042,4.40245
Synthetic Rich,229,0.967525
Synthetic Rich,918,3.87855
Synthetic Rich,1099,4.643275
Synthetic Rich,648,2.7378
Synthetic Rich,1047,4.423575
Synthetic Rich,749,3.164525
Synthetic Rich,833,3.519425
Synthetic Rich,798,3.37155
Synthetic Rich,1571,6.637475
Synthetic Rich,942,3.97995
Synthetic Rich,1217,5.141825
Synthetic Rich,1273,5.378425
Synthetic Rich,499,2.108275
Synthetic Rich,793,3.350425
Synthetic Rich,798,3.37155
Synthetic Rich,379,1.601275
Synthetic Rich,912,3.8532
Synthetic Rich,787,3.325075
Synthetic Rich,624,2.6364
Synthetic Rich,970,4.09825
Synthetic Rich,667,2.818075
Synthetic Rich,783,3.308175
Synthetic Rich,1149,4.854525
Synthetic Rich,1207,5.099575
Synthetic Rich,1336,5.6446
Synthetic Rich,711,3.003975
Synthetic Rich,456,1.9266
Synthetic Rich,883,3.730675
Synthetic Rich,808,3.4138
Synthetic Rich,779,3.291275
Synthetic Rich,1343,5.674175
Synthetic Rich,1116,4.7151
Synthetic Rich,762,3.21945
Synthetic Rich,699,2.953275
Synthetic Rich,681,2.877225
Synthetic Rich,789,3.333525
Synthetic Rich,718,3.03355
Synthetic Rich,828,3.4983
Synthetic Rich,946,3.99685
Synthetic Rich,644,2.7209
Synthetic Rich,638,2.69555
Synthetic Rich,592,2.5012
Synthetic Rich,765,3.232125
Synthetic Rich,795,3.358875
Synthetic Rich,564,2.3829
Synthetic Rich,650,2.74625
Synthetic Rich,576,2.4336
Synthetic Rich,757,3.198325
Synthetic Rich,1039,4.389775
Synthetic Rich,866,3.65885
Synthetic Rich,1216,5.1376
Synthetic Rich,658,2.78005
Synthetic Rich,667,2.818075
Synthetic Rich,703,2.970175
Synthetic Rich,713,3.012425
Synthetic Rich,1084,4.5799
Synthetic Rich,566,2.39135
Synthetic Rich,696,2.9406
Synthetic Rich,765,3.232125
Synthetic Rich,757,3.198325
Synthetic Rich,1109,4.685525
Synthetic Rich,829,3.502525
Synthetic Rich,614,2.59415
Synthetic Rich,932,3.9377
Synthetic Rich,1299,5.488275
Synthetic Rich,713,3.012425
Synthetic Rich,905,3.823625
Synthetic Rich,638,2.69555
Synthetic Rich,748,3.1603
Synthetic Rich,861,3.637725
Synthetic Rich,680,2.873
Synthetic Rich,919,3.882775
Synthetic Rich,887,3.747575
Synthetic Rich,889,3.756025
Synthetic Rich,1593,6.730425
Synthetic Rich,737,3.113825
Synthetic Rich,836,3.5321
Synthetic Rich,606,2.56035
Synthetic Rich,1783,7.533175
Synthetic Rich,973,4.110925
Synthetic Rich,1007,4.254575
Synthetic Rich,637,2.691325
Synthetic Rich,685,2.894125
Synthetic Rich,911,3.848975
Synthetic Rich,1138,4.80805
Synthetic Rich,762,3.21945
Synthetic Rich,792,3.3462
Synthetic Rich,1264,5.3404
Synthetic Rich,894,3.77715
Synthetic Rich,918,3.87855
Synthetic Rich,551,2.327975
Synthetic Rich,786,3.32085
Synthetic Rich,1986,8.39085
Synthetic Rich,792,3.3462
Synthetic Rich,1643,6.941675
Synthetic Rich,713,3.012425
Synthetic Rich,863,3.646175
Synthetic Rich,948,4.0053
Synthetic Rich,739,3.122275
Synthetic Rich,901,3.806725
Synthetic Rich,1141,4.820725
Synthetic Rich,969,4.094025
Synthetic Rich,484,2.0449
M9 + 0.2% glucose,521,2.201225
M9 + 0.2% glucose,673,2.843425
M9 + 0.2% glucose,409,1.728025
M9 + 0.2% glucose,524,2.2139
M9 + 0.2% glucose,423,1.787175
M9 + 0.2% glucose,562,2.37445
M9 + 0.2% glucose,723,3.054675
M9 + 0.2% glucose,475,2.006875
M9 + 0.2% glucose,341,1.440725
M9 + 0.2% glucose,393,1.660425
M9 + 0.2% glucose,500,2.1125
M9 + 0.2% glucose,286,1.20835
M9 + 0.2% glucose,495,2.091375
M9 + 0.2% glucose,624,2.6364
M9 + 0.2% glucose,378,1.59705
M9 + 0.2% glucose,403,1.702675
M9 + 0.2% glucose,343,1.449175
M9 + 0.2% glucose,571,2.412475
M9 + 0.2% glucose,544,2.2984
M9 + 0.2% glucose,378,1.59705
M9 + 0.2% glucose,468,1.9773
M9 + 0.2% glucose,495,2.091375
M9 + 0.2% glucose,445,1.880125
M9 + 0.2% glucose,482,2.03645
M9 + 0.2% glucose,624,2.6364
M9 + 0.2% glucose,427,1.804075
M9 + 0.2% glucose,638,2.69555
M9 + 0.2% glucose,520,2.197
M9 + 0.2% glucose,402,1.69845
M9 + 0.2% glucose,486,2.05335
M9 + 0.2% glucose,300,1.2675
M9 + 0.2% glucose,253,1.068925
M9 + 0.2% glucose,302,1.27595
M9 + 0.2% glucose,558,2.35755
M9 + 0.2% glucose,620,2.6195
M9 + 0.2% glucose,374,1.58015
M9 + 0.2% glucose,415,1.753375
M9 + 0.2% glucose,797,3.367325
M9 + 0.2% glucose,601,2.539225
M9 + 0.2% glucose,492,2.0787
M9 + 0.2% glucose,422,1.78295
M9 + 0.2% glucose,430,1.81675
M9 + 0.2% glucose,369,1.559025
M9 + 0.2% glucose,448,1.8928
M9 + 0.2% glucose,373,1.575925
M9 + 0.2% glucose,395,1.668875
M9 + 0.2% glucose,361,1.525225
M9 + 0.2% glucose,261,1.102725
M9 + 0.2% glucose,655,2.767375
M9 + 0.2% glucose,415,1.753375
M9 + 0.2% glucose,381,1.609725
M9 + 0.2% glucose,318,1.34355
M9 + 0.2% glucose,623,2.632175
M9 + 0.2% glucose,513,2.167425
M9 + 0.2% glucose,630,2.66175
M9 + 0.2% glucose,682,2.88145
M9 + 0.2% glucose,540,2.2815
M9 + 0.2% glucose,585,2.471625
M9 + 0.2% glucose,547,2.311075
M9 + 0.2% glucose,390,1.64775
M9 + 0.2% glucose,405,1.711125
M9 + 0.2% glucose,445,1.880125
M9 + 0.2% glucose,353,1.491425
M9 + 0.2% glucose,402,1.69845
M9 + 0.2% glucose,489,2.066025
M9 + 0.2% glucose,263,1.111175
M9 + 0.2% glucose,494,2.08715
M9 + 0.2% glucose,573,2.420925
M9 + 0.2% glucose,397,1.677325
M9 + 0.2% glucose,289,1.221025
M9 + 0.2% glucose,337,1.423825
M9 + 0.2% glucose,266,1.12385
M9 + 0.2% glucose,537,2.268825
M9 + 0.2% glucose,385,1.626625
M9 + 0.2% glucose,477,2.015325
M9 + 0.2% glucose,500,2.1125
M9 + 0.2% glucose,489,2.066025
M9 + 0.2% glucose,448,1.8928
M9 + 0.2% glucose,473,1.998425
M9 + 0.2% glucose,635,2.682875
M9 + 0.2% glucose,635,2.682875
M9 + 0.2% glucose,515,2.175875
M9 + 0.2% glucose,405,1.711125
M9 + 0.2% glucose,485,2.049125
M9 + 0.2% glucose,314,1.32665
M9 + 0.2% glucose,270,1.14075
M9 + 0.2% glucose,282,1.19145
M9 + 0.2% glucose,572,2.4167
M9 + 0.2% glucose,615,2.598375
M9 + 0.2% glucose,371,1.567475
M9 + 0.2% glucose,410,1.73225
M9 + 0.2% glucose,844,3.5659
M9 + 0.2% glucose,620,2.6195
M9 + 0.2% glucose,498,2.10405
M9 + 0.2% glucose,427,1.804075
M9 + 0.2% glucose,268,1.1323
M9 + 0.2% glucose,452,1.9097
M9 + 0.2% glucose,380,1.6055
M9 + 0.2% glucose,464,1.9604
M9 + 0.2% glucose,394,1.66465
M9 + 0.2% glucose,368,1.5548
M9 + 0.2% glucose,490,2.07025
M9 + 0.2% glucose,473,1.998425
M9 + 0.2% glucose,251,1.060475
M9 + 0.2% glucose,438,1.85055
M9 + 0.2% glucose,338,1.42805
M9 + 0.2% glucose,434,1.83365
M9 + 0.2% glucose,744,3.1434
M9 + 0.2% glucose,416,1.7576
M9 + 0.2% glucose,422,1.78295
M9 + 0.2% glucose,461,1.947725
M9 + 0.2% glucose,356,1.5041
M9 + 0.2% glucose,453,1.913925
M9 + 0.2% glucose,586,2.47585
M9 + 0.2% glucose,450,1.90125
M9 + 0.2% glucose,299,1.263275
M9 + 0.2% glucose,282,1.19145
M9 + 0.2% glucose,643,2.716675
M9 + 0.2% glucose,519,2.192775
M9 + 0.2% glucose,304,1.2844
M9 + 0.2% glucose,428,1.8083
M9 + 0.2% glucose,521,2.201225
M9 + 0.2% glucose,313,1.322425
M9 + 0.2% glucose,286,1.20835
M9 + 0.2% glucose,290,1.22525
M9 + 0.2% glucose,394,1.66465
M9 + 0.2% glucose,349,1.474525
M9 + 0.2% glucose,499,2.108275
M9 + 0.2% glucose,376,1.5886
M9 + 0.2% glucose,1116,4.7151
M9 + 0.2% glucose,356,1.5041
M9 + 0.2% glucose,494,2.08715
M9 + 0.2% glucose,574,2.42515
M9 + 0.2% glucose,690,2.91525
M9 + 0.2% glucose,584,2.4674
M9 + 0.2% glucose,518,2.18855
M9 + 0.2% glucose,525,2.218125
M9 + 0.2% glucose,312,1.3182
M9 + 0.2% glucose,294,1.24215
M9 + 0.2% glucose,373,1.575925
M9 + 0.2% glucose,416,1.7576
M9 + 0.2% glucose,533,2.251925
M9 + 0.2% glucose,419,1.770275
M9 + 0.2% glucose,650,2.74625
M9 + 0.2% glucose,605,2.556125
M9 + 0.2% glucose,648,2.7378
M9 + 0.2% glucose,325,1.373125
M9 + 0.2% glucose,437,1.846325
M9 + 0.2% glucose,656,2.7716
M9 + 0.2% glucose,362,1.52945
M9 + 0.2% glucose,398,1.68155
M9 + 0.2% glucose,694,2.93215
M9 + 0.2% glucose,463,1.956175
M9 + 0.2% glucose,711,3.003975
M9 + 0.2% glucose,435,1.837875
M9 + 0.2% glucose,453,1.913925
M9 + 0.2% glucose,401,1.694225
M9 + 0.2% glucose,566,2.39135
M9 + 0.2% glucose,313,1.322425
M9 + 0.2% glucose,640,2.704
M9 + 0.2% glucose,314,1.32665
M9 + 0.2% glucose,466,1.96885
M9 + 0.2% glucose,583,2.463175
M9 + 0.2% glucose,461,1.947725
M9 + 0.2% glucose,343,1.449175
M9 + 0.2% glucose,281,1.187225
M9 + 0.2% glucose,384,1.6224
M9 + 0.2% glucose,226,0.95485
M9 + 0.2% glucose,613,2.589925
M9 + 0.2% glucose,403,1.702675
M9 + 0.2% glucose,574,2.42515
M9 + 0.2% glucose,523,2.209675
M9 + 0.4M NaCl,471,1.989975
M9 + 0.4M NaCl,444,1.8759
M9 + 0.4M NaCl,270,1.14075
M9 + 0.4M NaCl,345,1.457625
M9 + 0.4M NaCl,335,1.415375
M9 + 0.4M NaCl,370,1.56325
M9 + 0.4M NaCl,282,1.19145
M9 + 0.4M NaCl,414,1.74915
M9 + 0.4M NaCl,507,2.142075
M9 + 0.4M NaCl,402,1.69845
M9 + 0.4M NaCl,467,1.973075
M9 + 0.4M NaCl,298,1.25905
M9 + 0.4M NaCl,320,1.352
M9 + 0.4M NaCl,388,1.6393
M9 + 0.4M NaCl,317,1.339325
M9 + 0.4M NaCl,799,3.375775
M9 + 0.4M NaCl,258,1.09005
M9 + 0.4M NaCl,639,2.699775
M9 + 0.4M NaCl,352,1.4872
M9 + 0.4M NaCl,453,1.913925
M9 + 0.4M NaCl,236,0.9971
M9 + 0.4M NaCl,492,2.0787
M9 + 0.4M NaCl,432,1.8252
M9 + 0.4M NaCl,250,1.05625
M9 + 0.4M NaCl,330,1.39425
M9 + 0.4M NaCl,294,1.24215
M9 + 0.4M NaCl,367,1.550575
M9 + 0.4M NaCl,308,1.3013
M9 + 0.4M NaCl,351,1.482975
M9 + 0.4M NaCl,276,1.1661
M9 + 0.4M NaCl,341,1.440725
M9 + 0.4M NaCl,261,1.102725
M9 + 0.4M NaCl,468,1.9773
M9 + 0.4M NaCl,336,1.4196
M9 + 0.4M NaCl,379,1.601275
M9 + 0.4M NaCl,336,1.4196
M9 + 0.4M NaCl,307,1.297075
M9 + 0.4M NaCl,514,2.17165
M9 + 0.4M NaCl,304,1.2844
M9 + 0.4M NaCl,311,1.313975
M9 + 0.4M NaCl,462,1.95195
M9 + 0.4M NaCl,420,1.7745
M9 + 0.4M NaCl,419,1.770275
M9 + 0.4M NaCl,317,1.339325
M9 + 0.4M NaCl,400,1.69
M9 + 0.4M NaCl,296,1.2506
M9 + 0.4M NaCl,308,1.3013
M9 + 0.4M NaCl,225,0.950625
M9 + 0.4M NaCl,183,0.773175
M9 + 0.4M NaCl,357,1.508325
M9 + 0.4M NaCl,281,1.187225
M9 + 0.4M NaCl,345,1.457625
M9 + 0.4M NaCl,364,1.5379
M9 + 0.4M NaCl,308,1.3013
M9 + 0.4M NaCl,216,0.9126
M9 + 0.4M NaCl,371,1.567475
M9 + 0.4M NaCl,331,1.398475
M9 + 0.4M NaCl,335,1.415375
M9 + 0.4M NaCl,333,1.406925
M9 + 0.4M NaCl,407,1.719575
M9 + 0.4M NaCl,364,1.5379
M9 + 0.4M NaCl,328,1.3858
M9 + 0.4M NaCl,407,1.719575
M9 + 0.4M NaCl,369,1.559025
M9 + 0.4M NaCl,433,1.829425
M9 + 0.4M NaCl,289,1.221025
M9 + 0.4M NaCl,291,1.229475
M9 + 0.4M NaCl,478,2.01955
M9 + 0.4M NaCl,454,1.91815
M9 + 0.4M NaCl,359,1.516775
M9 + 0.4M NaCl,346,1.46185
M9 + 0.4M NaCl,229,0.967525
M9 + 0.4M NaCl,465,1.964625
M9 + 0.4M NaCl,372,1.5717
M9 + 0.4M NaCl,324,1.3689
M9 + 0.4M NaCl,278,1.17455
M9 + 0.4M NaCl,208,0.8788
M9 + 0.4M NaCl,247,1.043575
M9 + 0.4M NaCl,465,1.964625
M9 + 0.4M NaCl,374,1.58015
M9 + 0.4M NaCl,385,1.626625
M9 + 0.4M NaCl,418,1.76605
M9 + 0.4M NaCl,378,1.59705
M9 + 0.4M NaCl,387,1.635075
M9 + 0.4M NaCl,220,0.9295
M9 + 0.4M NaCl,285,1.204125
M9 + 0.4M NaCl,332,1.4027
M9 + 0.4M NaCl,382,1.61395
M9 + 0.4M NaCl,354,1.49565
M9 + 0.4M NaCl,292,1.2337
M9 + 0.4M NaCl,514,2.17165
M9 + 0.4M NaCl,335,1.415375
M9 + 0.4M NaCl,169,0.714025
M9 + 0.4M NaCl,363,1.533675
M9 + 0.4M NaCl,239,1.009775
M9 + 0.4M NaCl,259,1.094275
M9 + 0.4M NaCl,259,1.094275
M9 + 0.4M NaCl,348,1.4703
M9 + 0.4M NaCl,187,0.790075
M9 + 0.4M NaCl,446,1.88435
M9 + 0.4M NaCl,249,1.052025
M9 + 0.4M NaCl,476,2.0111
M9 + 0.4M NaCl,322,1.36045
M9 + 0.4M NaCl,219,0.925275
M9 + 0.4M NaCl,266,1.12385
M9 + 0.4M NaCl,393,1.660425
M9 + 0.4M NaCl,306,1.29285
M9 + 0.4M NaCl,415,1.753375
M9 + 0.4M NaCl,403,1.702675
M9 + 0.4M NaCl,401,1.694225
M9 + 0.4M NaCl,293,1.237925
M9 + 0.4M NaCl,341,1.440725
M9 + 0.4M NaCl,310,1.30975
M9 + 0.4M NaCl,430,1.81675
M9 + 0.4M NaCl,249,1.052025
M9 + 0.4M NaCl,370,1.56325
M9 + 0.4M NaCl,223,0.942175
M9 + 0.4M NaCl,258,1.09005
M9 + 0.4M NaCl,166,0.70135
M9 + 0.4M NaCl,345,1.457625
M9 + 0.4M NaCl,649,2.742025
M9 + 0.4M NaCl,314,1.32665
M9 + 0.4M NaCl,398,1.68155
M9 + 0.4M NaCl,333,1.406925
M9 + 0.4M NaCl,480,2.028
M9 + 0.4M NaCl,213,0.899925
M9 + 0.4M NaCl,310,1.30975
M9 + 0.4M NaCl,485,2.049125
M9 + 0.4M NaCl,316,1.3351
M9 + 0.4M NaCl,430,1.81675
M9 + 0.4M NaCl,287,1.212575
M9 + 0.4M NaCl,346,1.46185
M9 + 0.4M NaCl,350,1.47875
M9 + 0.4M NaCl,398,1.68155
M9 + 0.4M NaCl,275,1.161875
M9 + 0.4M NaCl,453,1.913925
M9 + 0.4M NaCl,312,1.3182
M9 + 0.4M NaCl,445,1.880125
M9 + 0.4M NaCl,410,1.73225
M9 + 0.4M NaCl,285,1.204125
M9 + 0.4M NaCl,408,1.7238
M9 + 0.4M NaCl,351,1.482975
M9 + 0.4M NaCl,354,1.49565
M9 + 0.4M NaCl,490,2.07025
M9 + 0.4M NaCl,215,0.908375
M9 + 0.4M NaCl,502,2.12095
M9 + 0.4M NaCl,437,1.846325
M9 + 0.4M NaCl,549,2.319525
M9 + 0.4M NaCl,292,1.2337
M9 + 0.4M NaCl,327,1.381575
M9 + 0.4M NaCl,452,1.9097
M9 + 0.2% glucose,478,2.01955
M9 + 0.2% glucose,346,1.46185
M9 + 0.2% glucose,587,2.480075
M9 + 0.2% glucose,361,1.525225
M9 + 0.2% glucose,464,1.9604
M9 + 0.2% glucose,489,2.066025
M9 + 0.2% glucose,612,2.5857
M9 + 0.2% glucose,611,2.581475
M9 + 0.2% glucose,730,3.08425
M9 + 0.2% glucose,587,2.480075
M9 + 0.2% glucose,544,2.2984
M9 + 0.2% glucose,451,1.905475
M9 + 0.2% glucose,330,1.39425
M9 + 0.2% glucose,551,2.327975
M9 + 0.2% glucose,221,0.933725
M9 + 0.2% glucose,230,0.97175
M9 + 0.2% glucose,602,2.54345
M9 + 0.2% glucose,402,1.69845
M9 + 0.2% glucose,306,1.29285
M9 + 0.2% glucose,336,1.4196
M9 + 0.2% glucose,656,2.7716
M9 + 0.2% glucose,487,2.057575
M9 + 0.2% glucose,523,2.209675
M9 + 0.2% glucose,623,2.632175
M9 + 0.2% glucose,586,2.47585
M9 + 0.2% glucose,279,1.178775
M9 + 0.2% glucose,376,1.5886
M9 + 0.2% glucose,260,1.0985
M9 + 0.2% glucose,455,1.922375
M9 + 0.2% glucose,324,1.3689
M9 + 0.2% glucose,202,0.85345
M9 + 0.2% glucose,220,0.9295
M9 + 0.2% glucose,467,1.973075
M9 + 0.2% glucose,418,1.76605
M9 + 0.2% glucose,490,2.07025
M9 + 0.2% glucose,584,2.4674
M9 + 0.2% glucose,555,2.344875
M9 + 0.2% glucose,273,1.153425
M9 + 0.2% glucose,644,2.7209
M9 + 0.2% glucose,379,1.601275
M9 + 0.2% glucose,394,1.66465
M9 + 0.2% glucose,474,2.00265
M9 + 0.2% glucose,263,1.111175
M9 + 0.2% glucose,285,1.204125
M9 + 0.2% glucose,273,1.153425
M9 + 0.2% glucose,446,1.88435
M9 + 0.2% glucose,207,0.874575
M9 + 0.2% glucose,581,2.454725
M9 + 0.2% glucose,390,1.64775
M9 + 0.2% glucose,337,1.423825
M9 + 0.2% glucose,446,1.88435
M9 + 0.2% glucose,432,1.8252
M9 + 0.2% glucose,328,1.3858
M9 + 0.2% glucose,432,1.8252
M9 + 0.2% glucose,285,1.204125
M9 + 0.2% glucose,402,1.69845
M9 + 0.2% glucose,660,2.7885
M9 + 0.2% glucose,478,2.01955
M9 + 0.2% glucose,516,2.1801
M9 + 0.2% glucose,570,2.40825
M9 + 0.2% glucose,407,1.719575
M9 + 0.2% glucose,743,3.139175
M9 + 0.2% glucose,347,1.466075
M9 + 0.2% glucose,197,0.832325
M9 + 0.2% glucose,594,2.50965
M9 + 0.2% glucose,398,1.68155
M9 + 0.2% glucose,302,1.27595
M9 + 0.2% glucose,450,1.90125
M9 + 0.2% glucose,278,1.17455
M9 + 0.2% glucose,520,2.197
M9 + 0.2% glucose,531,2.243475
M9 + 0.2% glucose,636,2.6871
M9 + 0.4M NaCl,257,1.085825
M9 + 0.4M NaCl,226,0.95485
M9 + 0.4M NaCl,321,1.356225
M9 + 0.4M NaCl,291,1.229475
M9 + 0.4M NaCl,348,1.4703
M9 + 0.4M NaCl,290,1.22525
M9 + 0.4M NaCl,211,0.891475
M9 + 0.4M NaCl,374,1.58015
M9 + 0.4M NaCl,378,1.59705
M9 + 0.4M NaCl,330,1.39425
M9 + 0.4M NaCl,314,1.32665
M9 + 0.4M NaCl,320,1.352
M9 + 0.4M NaCl,414,1.74915
M9 + 0.4M NaCl,374,1.58015
M9 + 0.4M NaCl,339,1.432275
M9 + 0.4M NaCl,271,1.144975
M9 + 0.4M NaCl,248,1.0478
M9 + 0.4M NaCl,324,1.3689
M9 + 0.4M NaCl,248,1.0478
M9 + 0.4M NaCl,326,1.37735
M9 + 0.4M NaCl,352,1.4872
M9 + 0.4M NaCl,411,1.736475
M9 + 0.4M NaCl,279,1.178775
M9 + 0.4M NaCl,377,1.592825
M9 + 0.4M NaCl,310,1.30975
M9 + 0.4M NaCl,397,1.677325
M9 + 0.4M NaCl,298,1.25905
M9 + 0.4M NaCl,260,1.0985
M9 + 0.4M NaCl,368,1.5548
M9 + 0.4M NaCl,350,1.47875
M9 + 0.4M NaCl,312,1.3182
M9 + 0.4M NaCl,384,1.6224
M9 + 0.4M NaCl,247,1.043575
M9 + 0.4M NaCl,280,1.183
M9 + 0.4M NaCl,241,1.018225
M9 + 0.4M NaCl,316,1.3351
M9 + 0.4M NaCl,259,1.094275
M9 + 0.4M NaCl,293,1.237925
M9 + 0.4M NaCl,328,1.3858
M9 + 0.4M NaCl,213,0.899925
M9 + 0.4M NaCl,192,0.8112
M9 + 0.4M NaCl,319,1.347775
M9 + 0.4M NaCl,354,1.49565
M9 + 0.4M NaCl,282,1.19145
M9 + 0.4M NaCl,306,1.29285
M9 + 0.4M NaCl,284,1.1999
M9 + 0.4M NaCl,395,1.668875
M9 + 0.4M NaCl,352,1.4872
M9 + 0.4M NaCl,257,1.085825
M9 + 0.4M NaCl,258,1.09005
M9 + 0.4M NaCl,398,1.68155
M9 + 0.4M NaCl,285,1.204125
M9 + 0.4M NaCl,393,1.660425
M9 + 0.4M NaCl,229,0.967525
M9 + 0.4M NaCl,378,1.59705
M9 + 0.4M NaCl,247,1.043575
M9 + 0.4M NaCl,199,0.840775
M9 + 0.4M NaCl,253,1.068925
M9 + 0.4M NaCl,274,1.15765
M9 + 0.4M NaCl,297,1.254825
M9 + 0.4M NaCl,308,1.3013
M9 + 0.4M NaCl,132,0.5577
M9 + 0.4M NaCl,490,2.07025
M9 + 0.4M NaCl,403,1.702675
M9 + 0.4M NaCl,329,1.390025
M9 + 0.4M NaCl,164,0.6929
M9 + 0.4M NaCl,309,1.305525
M9 + 0.4M NaCl,335,1.415375
M9 + 0.4M NaCl,387,1.635075
M9 + 0.4M NaCl,422,1.78295
M9 + 0.4M NaCl,300,1.2675
M9 + 0.4M NaCl,424,1.7914
M9 + 0.4M NaCl,218,0.92105
M9 + 0.4M NaCl,219,0.925275
M9 + 0.4M NaCl,242,1.02245
M9 + 0.4M NaCl,310,1.30975
M9 + 0.4M NaCl,342,1.44495
M9 + 0.4M NaCl,400,1.69
M9 + 0.4M NaCl,444,1.8759
M9 + 0.4M NaCl,284,1.1999
M9 + 0.4M NaCl,228,0.9633
